Altitude,Latitude,Longitude,ICSEV,SLD,ICPRB
1000,39.7941,-73.9083,0,0,0
1000,39.7758,-73.7571,0,0,0
1000,39.7574,-73.606,0,0,0
1000,39.7388,-73.455,0,0,0
1000,39.7201,-73.304,0,0,0
1000,39.7013,-73.153,0,0,0
1000,39.6824,-73.0021,0,0,0
1000,39.6633,-72.8513,0,0,0
1000,39.6441,-72.7005,0,0,0
1000,39.6248,-72.5497,0,0,0
1000,39.6053,-72.3991,0,0,0
1000,39.5857,-72.2484,0,0,0
1000,39.566,-72.0979,0,0,0
1000,40.1525,-76.0086,0,0,0
1000,40.1361,-75.8566,0,0,0
1000,40.1195,-75.7046,0,0,0
1000,40.1028,-75.5527,0,0,0
1000,40.0859,-75.4008,0,0,0
1000,40.0689,-75.2489,0,0,0
1000,40.0518,-75.0971,0,0,0
1000,40.0346,-74.9454,0,0,0
1000,40.0172,-74.7937,0,0,0
1000,39.9997,-74.642,0,0,0
1000,39.9821,-74.4904,0,0,0
1000,39.9643,-74.3389,0,0,0
1000,39.9464,-74.1874,0,0,0
1000,39.9284,-74.036,0,0,0
1000,39.9102,-73.8846,0,0,0
1000,39.8919,-73.7332,0,0,0
1000,39.8735,-73.582,0,0,0
1000,39.8549,-73.4307,0,0,0
1000,39.8362,-73.2796,0,0,0
1000,39.8174,-73.1284,0,0,0
1000,39.7985,-72.9774,0,0,0
1000,39.7794,-72.8264,0,0,0
1000,39.7602,-72.6754,0,0,0
1000,39.7408,-72.5245,0,0,0
1000,39.7213,-72.3737,0,0,0
1000,39.7017,-72.2229,0,0,0
1000,39.682,-72.0722,0,0,0
1000,40.2687,-75.9872,0,0,0
1000,40.2523,-75.835,0,0,0
1000,40.2357,-75.6828,0,0,0
1000,40.2189,-75.5307,0,0,0
1000,40.2021,-75.3786,0,0,0
1000,40.1851,-75.2266,0,0,0
1000,40.168,-75.0746,0,0,0
1000,40.1507,-74.9227,0,0,0
1000,40.1333,-74.7709,0,0,0
1000,40.1158,-74.6191,0,0,0
1000,40.0982,-74.4673,0,0,0
1000,40.0804,-74.3156,0,0,0
1000,40.0625,-74.1639,0,0,0
1000,40.0444,-74.0123,0,0,0
1000,40.0263,-73.8608,0,0,0
1000,40.008,-73.7093,0,0,0
1000,39.9895,-73.5578,0,0,0
1000,39.971,-73.4064,0,0,0
1000,39.9523,-73.2551,0,0,0
1000,39.9334,-73.1038,0,0,0
1000,39.9145,-72.9526,0,0,0
1000,39.8954,-72.8014,0,0,0
1000,39.8761,-72.6503,0,0,0
1000,39.8568,-72.4993,0,0,0
1000,39.8373,-72.3483,0,0,0
1000,39.8177,-72.1973,0,0,0
1000,39.7979,-72.0464,0,0,0
1000,40.3849,-75.9657,0,0,0
1000,40.3684,-75.8133,0,0,0
1000,40.3518,-75.661,0,0,0
1000,40.335,-75.5087,0,0,0
1000,40.3182,-75.3564,0,0,0
1000,40.3012,-75.2043,0,0,0
1000,40.284,-75.0521,0,0,0
1000,40.2668,-74.9,0,0,0
1000,40.2494,-74.748,0,0,0
1000,40.2319,-74.596,0,0,0
1000,40.2142,-74.4441,0,0,0
1000,40.1964,-74.2922,0,0,0
1000,40.1785,-74.1404,0,0,0
1000,40.1604,-73.9886,0,0,0
1000,40.1423,-73.8369,0,0,0
1000,40.1239,-73.6853,0,0,0
1000,40.1055,-73.5337,0,0,0
1000,40.0869,-73.3821,0,0,0
1000,40.0682,-73.2306,0,0,0
1000,40.0494,-73.0792,0,0,0
1000,40.0304,-72.9278,0,0,0
1000,40.0113,-72.7764,0,0,0
1000,39.9921,-72.6252,0,0,0
1000,39.9727,-72.4739,0,0,0
1000,39.9532,-72.3228,0,0,0
1000,39.9336,-72.1717,0,0,0
1000,39.9138,-72.0206,0,0,0
1000,40.5009,-75.9441,0,0,0
1000,40.4844,-75.7916,0,0,0
1000,40.4678,-75.6391,0,0,0
1000,40.4511,-75.4866,0,0,0
1000,40.4342,-75.3342,0,0,0
1000,40.4172,-75.1819,0,0,0
1000,40.4,-75.0296,0,0,0
1000,40.3828,-74.8773,0,0,0
1000,40.3654,-74.7251,0,0,0
1000,40.3478,-74.573,0,0,0
1000,40.3302,-74.4209,0,0,0
1000,40.3124,-74.2688,0,0,0
1000,40.2944,-74.1168,0,0,0
1000,40.2764,-73.9649,0,0,0
1000,40.2582,-73.813,0,0,0
1000,40.2399,-73.6612,0,0,0
1000,40.2214,-73.5094,0,0,0
1000,40.2028,-73.3577,0,0,0
1000,40.1841,-73.206,0,0,0
1000,40.1652,-73.0544,0,0,0
1000,40.1463,-72.9029,0,0,0
1000,40.1271,-72.7514,0,0,0
1000,40.1079,-72.5999,0,0,0
1000,40.0885,-72.4485,0,0,0
1000,40.069,-72.2972,0,0,0
1000,40.0494,-72.1459,0,0,0
1000,40.0296,-71.9947,0,0,0
1000,40.6169,-75.9225,0,0,0
1000,40.6004,-75.7698,0,0,0
1000,40.5838,-75.6171,0,0,0
1000,40.567,-75.4645,0,0,0
1000,40.5501,-75.3119,0,0,0
1000,40.5331,-75.1594,0,0,0
1000,40.516,-75.0069,0,0,0
1000,40.4987,-74.8545,0,0,0
1000,40.4813,-74.7022,0,0,0
1000,40.4637,-74.5498,0,0,0
1000,40.4461,-74.3976,0,0,0
1000,40.4282,-74.2454,0,0,0
1000,40.4103,-74.0932,0,0,0
1000,40.3922,-73.9411,0,0,0
1000,40.374,-73.7891,0,0,0
1000,40.3557,-73.6371,0,0,0
1000,40.3372,-73.4851,0,0,0
1000,40.3186,-73.3333,0,0,0
1000,40.2999,-73.1814,0,0,0
1000,40.281,-73.0296,0,0,0
1000,40.262,-72.8779,0,0,0
1000,40.2429,-72.7263,0,0,0
1000,40.2237,-72.5747,0,0,0
1000,40.2043,-72.4231,0,0,0
1000,40.1848,-72.2716,0,0,0
1000,40.1651,-72.1202,0,0,0
1000,40.7328,-75.9008,0,0,0
1000,40.7163,-75.7479,0,0,0
1000,40.6997,-75.5951,0,0,0
1000,40.6829,-75.4423,0,0,0
1000,40.666,-75.2896,0,0,0
1000,40.649,-75.1369,0,0,0
1000,40.6318,-74.9843,0,0,0
1000,40.6145,-74.8317,0,0,0
1000,40.5971,-74.6792,0,0,0
1000,40.5796,-74.5267,0,0,0
1000,40.5619,-74.3742,0,0,0
1000,40.5441,-74.2219,0,0,0
1000,40.5261,-74.0696,0,0,0
1000,40.508,-73.9173,0,0,0
1000,40.4898,-73.7651,0,0,0
1000,40.4715,-73.6129,0,0,0
1000,40.453,-73.4608,0,0,0
1000,40.4344,-73.3087,0,0,0
1000,40.4156,-73.1568,0,0,0
1000,40.3968,-73.0048,0,0,0
1000,40.3778,-72.8529,0,0,0
1000,40.3586,-72.7011,0,0,0
1000,40.3394,-72.5493,0,0,0
1000,40.32,-72.3976,0,0,0
1000,40.3004,-72.2459,0,0,0
1000,40.2808,-72.0943,0,0,0
1000,40.865,-76.0322,0,0,0
1000,40.8486,-75.8791,0,0,0
1000,40.8321,-75.7261,0,0,0
1000,40.8155,-75.5731,0,0,0
1000,40.7987,-75.4201,0,0,0
1000,40.7818,-75.2672,0,0,0
1000,40.7648,-75.1143,0,0,0
1000,40.7476,-74.9615,0,0,0
1000,40.7303,-74.8088,0,0,0
1000,40.7129,-74.6561,0,0,0
1000,40.6953,-74.5035,0,0,0
1000,40.6776,-74.3509,0,0,0
1000,40.6598,-74.1983,0,0,0
1000,40.6418,-74.0458,0,0,0
1000,40.6237,-73.8934,0,0,0
1000,40.6055,-73.741,0,0,0
1000,40.5872,-73.5887,0,0,0
1000,40.5687,-73.4364,0,0,0
1000,40.5501,-73.2842,0,0,0
1000,40.5313,-73.132,0,0,0
1000,40.5124,-72.9799,0,0,0
1000,40.4934,-72.8279,0,0,0
1000,40.4743,-72.6759,0,0,0
1000,40.455,-72.5239,0,0,0
1000,40.4356,-72.3721,0,0,0
1000,40.4161,-72.2202,0,0,0
1000,40.3964,-72.0685,0,0,0
1000,40.9808,-76.0106,0,0,0
1000,40.9644,-75.8574,0,0,0
1000,40.9479,-75.7041,0,0,0
1000,40.9312,-75.551,0,0,0
1000,40.9144,-75.3978,0,0,0
1000,40.8975,-75.2448,0,0,0
1000,40.8805,-75.0917,0,0,0
1000,40.8633,-74.9388,0,0,0
1000,40.846,-74.7859,0,0,0
1000,40.8286,-74.633,0,0,0
1000,40.811,-74.4802,0,0,0
1000,40.7933,-74.3274,0,0,0
1000,40.7754,-74.1747,0,0,0
1000,40.7575,-74.022,0,0,0
1000,40.7394,-73.8694,0,0,0
1000,40.7211,-73.7169,0,0,0
1000,40.7028,-73.5644,0,0,0
1000,40.6843,-73.412,0,0,0
1000,40.6657,-73.2596,0,0,0
1000,40.6469,-73.1072,0,0,0
1000,40.628,-72.955,0,0,0
1000,40.609,-72.8028,0,0,0
1000,40.5898,-72.6506,0,0,0
1000,40.5706,-72.4985,0,0,0
1000,40.5511,-72.3464,0,0,0
1000,40.5316,-72.1945,0,0,0
1000,40.5119,-72.0425,0,0,0
1000,41.0965,-75.989,0,0,0
1000,41.0801,-75.8355,0,0,0
1000,41.0635,-75.6822,0,0,0
1000,41.0469,-75.5288,0,0,0
1000,41.0301,-75.3755,0,0,0
1000,41.0132,-75.2223,0,0,0
1000,40.9961,-75.0691,0,0,0
1000,40.9789,-74.916,0,0,0
1000,40.9616,-74.7629,0,0,0
1000,40.9442,-74.6098,0,0,0
1000,40.9266,-74.4568,0,0,0
1000,40.9089,-74.3039,0,0,0
1000,40.891,-74.151,0,0,0
1000,40.8731,-73.9982,0,0,0
1000,40.8549,-73.8454,0,0,0
1000,40.8367,-73.6927,0,0,0
1000,40.8183,-73.5401,0,0,0
1000,40.7998,-73.3875,0,0,0
1000,40.7812,-73.2349,0,0,0
1000,40.7624,-73.0824,0,0,0
1000,40.7435,-72.93,0,0,0
1000,40.7245,-72.7776,0,0,0
1000,40.7053,-72.6253,0,0,0
1000,40.686,-72.473,0,0,0
1000,40.6666,-72.3208,0,0,0
1000,40.647,-72.1686,0,0,0
1000,40.6274,-72.0165,0,0,0
1000,41.2121,-75.9673,0,0,0
1000,41.1957,-75.8137,0,0,0
1000,41.1791,-75.6601,0,0,0
1000,41.1625,-75.5066,0,0,0
1000,41.1457,-75.3532,0,0,0
1000,41.1287,-75.1997,0,0,0
1000,41.1117,-75.0464,0,0,0
1000,41.0945,-74.8931,0,0,0
1000,41.0772,-74.7398,0,0,0
1000,41.0597,-74.5866,0,0,0
1000,41.0421,-74.4335,0,0,0
1000,41.0244,-74.2804,0,0,0
1000,41.0065,-74.1273,0,0,0
1000,40.9886,-73.9743,0,0,0
1000,40.9704,-73.8214,0,0,0
1000,40.9522,-73.6685,0,0,0
1000,40.9338,-73.5157,0,0,0
1000,40.9153,-73.3629,0,0,0
1000,40.8966,-73.2102,0,0,0
1000,40.8779,-73.0575,0,0,0
1000,40.859,-72.9049,0,0,0
1000,40.8399,-72.7524,0,0,0
1000,40.8207,-72.5999,0,0,0
1000,40.8014,-72.4474,0,0,0
1000,40.782,-72.295,0,0,0
1000,40.7624,-72.1427,0,0,0
1000,40.7427,-71.9905,0,0,0
1000,41.3276,-75.9456,0,0,0
1000,41.3112,-75.7918,0,0,0
1000,41.2947,-75.6381,0,0,0
1000,41.278,-75.4844,0,0,0
1000,41.2612,-75.3307,0,0,0
1000,41.2442,-75.1772,0,0,0
1000,41.2272,-75.0236,0,0,0
1000,41.21,-74.8701,0,0,0
1000,41.1926,-74.7167,0,0,0
1000,41.1752,-74.5633,0,0,0
1000,41.1576,-74.41,0,0,0
1000,41.1398,-74.2568,0,0,0
1000,41.122,-74.1035,0,0,0
1000,41.104,-73.9504,0,0,0
1000,41.0859,-73.7973,0,0,0
1000,41.0676,-73.6442,0,0,0
1000,41.0492,-73.4912,0,0,0
1000,41.0307,-73.3383,0,0,0
1000,41.012,-73.1854,0,0,0
1000,40.9932,-73.0326,0,0,0
1000,40.9743,-72.8798,0,0,0
1000,40.9553,-72.7271,0,0,0
1000,40.9361,-72.5744,0,0,0
1000,40.9168,-72.4218,0,0,0
1000,40.8973,-72.2693,0,0,0
1000,40.8777,-72.1168,0,0,0
1000,41.4431,-75.9238,0,0,0
1000,41.4267,-75.7698,0,0,0
1000,41.4101,-75.6159,0,0,0
1000,41.3934,-75.4621,0,0,0
1000,41.3766,-75.3083,0,0,0
1000,41.3597,-75.1545,0,0,0
1000,41.3426,-75.0008,0,0,0
1000,41.3254,-74.8472,0,0,0
1000,41.308,-74.6936,0,0,0
1000,41.2906,-74.54,0,0,0
1000,41.273,-74.3865,0,0,0
1000,41.2552,-74.2331,0,0,0
1000,41.2373,-74.0797,0,0,0
1000,41.2193,-73.9264,0,0,0
1000,41.2012,-73.7731,0,0,0
1000,41.1829,-73.6199,0,0,0
1000,41.1645,-73.4667,0,0,0
1000,41.146,-73.3136,0,0,0
1000,41.1273,-73.1606,0,0,0
1000,41.1085,-73.0076,0,0,0
1000,41.0896,-72.8546,0,0,0
1000,41.0705,-72.7017,0,0,0
1000,41.0514,-72.5489,0,0,0
1000,41.032,-72.3961,0,0,0
1000,41.0126,-72.2434,0,0,0
1000,40.993,-72.0908,0,0,0
1000,41.5585,-75.9019,0,0,0
1000,41.542,-75.7478,0,0,0
1000,41.5255,-75.5937,0,0,0
1000,41.5088,-75.4397,0,0,0
1000,41.492,-75.2857,0,0,0
1000,41.475,-75.1318,0,0,0
1000,41.4579,-74.978,0,0,0
1000,41.4407,-74.8241,0,0,0
1000,41.4234,-74.6704,0,0,0
1000,41.4059,-74.5167,0,0,0
1000,41.3883,-74.363,0,0,0
1000,41.3705,-74.2094,0,0,0
1000,41.3526,-74.0558,0,0,0
1000,41.3346,-73.9023,0,0,0
1000,41.3165,-73.7489,0,0,0
1000,41.2982,-73.5955,0,0,0
1000,41.2798,-73.4422,0,0,0
1000,41.2612,-73.2889,0,0,0
1000,41.2426,-73.1357,0,0,0
1000,41.2238,-72.9825,0,0,0
1000,41.2048,-72.8294,0,0,0
1000,41.1857,-72.6763,0,0,0
1000,41.1665,-72.5233,0,0,0
1000,41.1472,-72.3704,0,0,0
1000,41.1277,-72.2175,0,0,0
1000,41.1081,-72.0647,0,0,0
1000,41.6901,-76.0344,0,0,0
1000,41.6738,-75.8801,0,0,0
1000,41.6573,-75.7258,0,0,0
1000,41.6408,-75.5715,0,0,0
1000,41.6241,-75.4173,0,0,0
1000,41.6072,-75.2632,0,0,0
1000,41.5903,-75.1091,0,0,0
1000,41.5732,-74.955,0,0,0
1000,41.556,-74.8011,0,0,0
1000,41.5386,-74.6471,0,0,0
1000,41.5211,-74.4932,0,0,0
1000,41.5035,-74.3394,0,0,0
1000,41.4857,-74.1856,0,0,0
1000,41.4678,-74.0319,0,0,0
1000,41.4498,-73.8782,0,0,0
1000,41.4317,-73.7246,0,0,0
1000,41.4134,-73.5711,0,0,0
1000,41.395,-73.4175,0,0,0
1000,41.3764,-73.2641,0,0,0
1000,41.3577,-73.1107,0,0,0
1000,41.3389,-72.9574,0,0,0
1000,41.32,-72.8041,0,0,0
1000,41.3009,-72.6509,0,0,0
1000,41.2817,-72.4977,0,0,0
1000,41.2623,-72.3446,0,0,0
1000,41.2428,-72.1916,0,0,0
1000,41.2232,-72.0386,0,0,0
1000,41.7393,-75.3949,0,0,0
1000,41.7224,-75.2406,0,0,0
1000,41.7055,-75.0863,0,0,0
1000,41.6884,-74.9321,0,0,0
1000,41.6711,-74.7779,0,0,0
1000,41.6538,-74.6238,0,0,0
1000,41.6363,-74.4698,0,0,0
1000,41.6186,-74.3158,0,0,0
1000,41.6009,-74.1618,0,0,0
1000,41.583,-74.0079,0,0,0
1000,41.5649,-73.8541,0,0,0
1000,41.5468,-73.7003,0,0,0
1000,41.5285,-73.5466,0,0,0
1000,41.51,-73.3929,0,0,0
1000,41.4915,-73.2393,0,0,0
1000,41.4728,-73.0857,0,0,0
1000,41.454,-72.9322,0,0,0
1000,41.435,-72.7787,0,0,0
1000,41.4159,-72.6254,0,0,0
1000,41.3967,-72.472,0,0,0
1000,41.3773,-72.3188,0,0,0
1000,41.3579,-72.1655,0,0,0
1000,41.3382,-72.0124,0,0,0
1000,41.7337,-74.292,0,0,0
1000,41.7159,-74.1379,0,0,0
1000,41.698,-73.9839,0,0,0
1000,41.68,-73.8299,0,0,0
1000,41.6618,-73.6759,0,0,0
1000,41.6435,-73.522,0,0,0
1000,41.6251,-73.3682,0,0,0
1000,41.6065,-73.2144,0,0,0
1000,41.5878,-73.0606,0,0,0
1000,41.569,-72.907,0,0,0
1000,41.55,-72.7533,0,0,0
1000,41.5309,-72.5998,0,0,0
1000,41.5117,-72.4463,0,0,0
1000,41.4923,-72.2928,0,0,0
1000,41.4728,-72.1395,0,0,0
1000,41.4532,-71.9861,0,0,0
1000,41.74,-73.3434,0,0,0
1000,41.7214,-73.1894,0,0,0
1000,41.7027,-73.0355,0,0,0
1000,41.6839,-72.8817,0,0,0
1000,41.6649,-72.7279,0,0,0
1000,41.6458,-72.5742,0,0,0
1000,41.6265,-72.4205,0,0,0
1000,41.6072,-72.2669,0,0,0
1000,41.5877,-72.1133,0,0,0
1000,41.7414,-72.3946,0,0,0
1000,41.722,-72.2408,0,0,0
1000,41.7025,-72.0871,0,0,0
